CAINC4 Personal Income and Employment by Major Component,,,,,,,,,
Per capita personal income (Dollars) 4/ ,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,
County,,,,,,,,,
GeoFips,GeoName,2011,2012,2013,2014,2015,2016,2017,2018
18099,"Marshall, IN",33162,34095,35301,36406,37058,38360,40060,41329
18101,"Martin, IN",34416,33093,33673,34486,36096,35813,37659,39941
18103,"Miami, IN",27478,28746,29891,31354,31540,32374,33457,35039
18105,"Monroe, IN",32315,33653,33650,35012,36735,38193,40303,42212
18107,"Montgomery, IN",34633,34933,37571,37697,38228,38805,38609,40056
18109,"Morgan, IN",35961,37327,38175,39004,39619,41107,42318,44183
18111,"Newton, IN",34618,35451,38063,36608,36950,37072,37763,39818
18113,"Noble, IN",30701,32333,33311,34625,35740,36474,38037,39798
18115,"Ohio, IN",36988,34104,33466,35220,37057,37923,38572,40714
18117,"Orange, IN",30457,32286,31856,31901,32847,34191,36862,38124
18119,"Owen, IN",30722,32162,32080,33173,35786,36924,38500,40081
18121,"Parke, IN",29263,29817,31404,30965,32154,34365,35478,36345
18123,"Perry, IN",30036,30864,31508,33711,34395,35795,36596,37851
18125,"Pike, IN",32173,34118,36380,36602,37297,37590,39773,40714
18127,"Porter, IN",41425,43875,43839,45101,46609,48015,50615,53130
18129,"Posey, IN",41221,41611,44685,45646,45333,44633,46946,48180
18131,"Pulaski, IN",36989,38336,40257,39477,38987,40768,42416,43522
18133,"Putnam, IN",29564,30290,32454,32737,33380,35151,36162,37479
18135,"Randolph, IN",32142,32700,34269,35269,36417,36715,36856,38491
18137,"Ripley, IN",35077,35517,35989,37430,37328,38648,40265,41817
18139,"Rush, IN",35425,37017,41001,40588,40386,42714,44641,46945
18141,"St. Joseph, IN",36706,38664,39107,41274,43861,43893,46068,47673
18143,"Scott, IN",28965,30847,31452,33426,34161,35490,36227,37475
18145,"Shelby, IN",34732,36447,38818,39033,39018,40828,42331,43854
18147,"Spencer, IN",35374,36509,38567,39496,40115,40431,42970,43971
18149,"Starke, IN",28713,29924,31069,31616,32133,32797,34141,35347
18151,"Steuben, IN",33018,34870,35223,36506,37361,38876,41161,43231
18153,"Sullivan, IN",30054,30881,31597,31374,31715,32841,33765,35181
18155,"Switzerland, IN",25153,26653,26550,27755,28032,28048,29016,30827
18157,"Tippecanoe, IN",32157,33201,32800,34210,35154,35479,36852,39169
18159,"Tipton, IN",35792,38495,40039,40206,41093,43050,43742,46610
18161,"Union, IN",30170,31100,34206,34404,34035,35727,36992,38998
18163,"Vanderburgh, IN",40876,42407,39324,40847,42359,42628,44004,45893
18165,"Vermillion, IN",33211,33303,34752,35532,34876,35929,37312,39411
18167,"Vigo, IN",32261,33185,33180,34509,35318,35940,37443,38970
18169,"Wabash, IN",33568,36195,36942,38314,39559,40804,41382,43820
18171,"Warren, IN",38732,40867,45210,42455,39108,41940,41888,45419
18173,"Warrick, IN",43846,46236,46184,48755,50622,51918,54188,56476
18175,"Washington, IN",30133,31232,32954,33987,35157,35161,36417,38123
18177,"Wayne, IN",32598,34454,35203,36972,37355,38510,39623,41505
18179,"Wells, IN",35122,36653,38026,38607,38748,39351,40576,42730
18181,"White, IN",36140,37004,39250,38740,38875,40601,41273,43852
18183,"Whitley, IN",35114,37464,37948,38821,39792,41487,42586,44528
19001,"Adair, IA",40937,42093,45559,45386,47506,47708,47956,51989
19003,"Adams, IA",47999,48718,57603,63823,70429,64580,60425,66319
19005,"Allamakee, IA",37859,38814,41006,41969,43992,43212,43516,45745
19007,"Appanoose, IA",31317,32468,33213,33310,35088,35518,36659,38478
19009,"Audubon, IA",48778,45837,51384,46872,44184,42987,45086,48279
19011,"Benton, IA",42761,44684,46435,47565,48291,48606,50585,53994
19013,"Black Hawk, IA",37123,38849,38499,39883,40664,40995,42221,44764
19015,"Boone, IA",42154,43647,44343,45036,44916,45061,46263,49606
19017,"Bremer, IA",41692,43526,43694,44058,45587,46051,47251,49405
19019,"Buchanan, IA",42039,42165,43486,42191,43048,42683,44342,46491
19021,"Buena Vista, IA",41975,44356,45434,46017,47434,43083,45247,50000
19023,"Butler, IA",43901,43072,46921,44132,44492,45846,47707,49863
19025,"Calhoun, IA",46383,46768,47090,48205,45950,46497,45730,51217
19027,"Carroll, IA",45445,46589,48841,49617,49615,49363,50694,54456
19029,"Cass, IA",38995,40019,42786,43539,45006,43298,44804,48327
19031,"Cedar, IA",44428,46688,47926,48797,49111,49431,50258,53356
19033,"Cerro Gordo, IA",41779,44413,45173,50254,52669,51227,49935,53342
19035,"Cherokee, IA",44331,48043,49700,55347,58725,59459,57693,62827
19037,"Chickasaw, IA",43991,45401,49248,52171,57655,56206,53786,58354
19039,"Clarke, IA",32758,33662,35150,36393,38222,37919,41325,43888
19041,"Clay, IA",44053,46498,45953,47171,50138,45928,47733,51876
19043,"Clayton, IA",40358,42145,42937,44107,46189,45320,47824,50371
19045,"Clinton, IA",37495,38594,39529,39659,40740,41469,42167,44244
19047,"Crawford, IA",40119,43733,44762,41336,39188,37953,39469,41765
19049,"Dallas, IA",51713,53692,55639,58194,61536,61463,63620,66128
19051,"Davis, IA",31168,33955,35216,34381,33980,33170,34351,36921
19053,"Decatur, IA",28246,28521,29404,29600,30599,30956,33322,35908
19055,"Delaware, IA",39979,40538,45110,44837,46660,45140,48195,51998
19057,"Des Moines, IA",38497,40099,41879,46007,47738,49673,48163,50515
19059,"Dickinson, IA",47043,49508,50124,52127,56474,54780,56603,58592
19061,"Dubuque, IA",39114,41055,41154,42870,44645,45084,46242,49085
19063,"Emmet, IA",39005,41002,41312,41343,43449,40404,43177,43501
19065,"Fayette, IA",37423,38787,39397,39680,39640,40064,42160,44263
19067,"Floyd, IA",38326,38700,41861,41127,44917,43966,44460,46560
19069,"Franklin, IA",47339,48730,51155,50235,50076,46749,49186,51971
19071,"Fremont, IA",43209,45971,46186,43944,42076,41697,43940,45399
19073,"Greene, IA",46387,47473,47920,48116,45393,45397,45392,48356
19075,"Grundy, IA",46926,50207,49928,48095,48318,47877,50936,53270
19077,"Guthrie, IA",44742,44788,49168,48191,50446,49254,49042,52694
19079,"Hamilton, IA",46153,44938,48274,50618,49925,46802,46943,53071
19081,"Hancock, IA",45013,47930,49576,50657,51743,47101,51847,54791
19083,"Hardin, IA",46060,48536,48078,48313,47832,46204,49143,52677
19085,"Harrison, IA",39601,41116,43761,41193,43698,44497,43972,44895
19087,"Henry, IA",34044,37687,37425,38084,38638,39595,40373,43223
19089,"Howard, IA",42381,44790,44408,44319,47343,44220,44126,48232
19091,"Humboldt, IA",44063,44759,46735,45629,48390,48221,47403,50201
19093,"Ida, IA",45409,46802,47114,47120,46865,48247,49798,52758
19095,"Iowa, IA",43443,47635,48704,49070,49224,49204,51702,55204
19097,"Jackson, IA",37216,38260,39231,39541,41873,41817,42303,45167
19099,"Jasper, IA",36668,37725,37781,38774,38841,40187,40877,43551
19101,"Jefferson, IA",34170,35945,35478,37397,37734,38367,38299,42320
19103,"Johnson, IA",42786,44202,44658,46471,47664,49104,50536,52672
19105,"Jones, IA",36568,37706,39284,38781,40355,41069,41572,43652
19107,"Keokuk, IA",39004,41304,43686,42783,42467,41597,41300,44509
19109,"Kossuth, IA",48471,50479,49867,48639,50168,48090,50641,52992
19111,"Lee, IA",33398,34928,35147,37425,38978,39613,39430,42174
19113,"Linn, IA",43196,45539,45632,47369,48849,49592,50374,52743
19115,"Louisa, IA",34263,37243,36437,36590,37362,37414,38603,41038
19117,"Lucas, IA",33905,35259,36681,37890,38811,39444,39586,42126
19119,"Lyon, IA",48255,52379,56464,56907,58282,54568,59337,60892
19121,"Madison, IA",39648,40483,42142,43109,44525,45914,47104,49505
19123,"Mahaska, IA",35683,37038,37881,38333,38698,39176,40057,43914
19125,"Marion, IA",37641,39584,39592,40851,42612,43965,45902,48956
19127,"Marshall, IA",35852,37396,37504,38463,39884,41374,40771,43652
19129,"Mills, IA",46513,50056,51600,49974,50666,49974,53113,56647
19131,"Mitchell, IA",44752,46729,49521,57565,61474,58166,56986,63318
19133,"Monona, IA",40383,40295,46730,43238,45377,45989,46535,48118
19135,"Monroe, IA",34761,34880,36278,38175,38660,39744,40394,43833
19137,"Montgomery, IA",36123,38157,38851,37876,39701,38944,40010,42280
19139,"Muscatine, IA",38542,40103,40029,42450,43224,44083,45111,47553
19141,"O'Brien, IA",47050,49989,52276,53714,55629,54283,56110,59835
19143,"Osceola, IA",47676,51297,56411,57030,59190,51336,52840,57164
19145,"Page, IA",34420,37379,38890,38783,37741,38741,38926,41629
19147,"Palo Alto, IA",46082,50255,53000,54480,55408,48337,50023,53056
19149,"Plymouth, IA",45555,47338,52237,52006,53976,55074,54505,57589
19151,"Pocahontas, IA",48507,51961,55166,51035,58550,51400,46807,52699
19153,"Polk, IA",43031,45726,44966,47497,49119,50180,51006,53215
19155,"Pottawattamie, IA",36114,38857,39440,39852,42523,42593,43184,45604
19157,"Poweshiek, IA",39088,41111,42091,42573,43648,42708,44216,46950
19159,"Ringgold, IA",36750,37734,42122,42291,41144,39479,42744,45714
19161,"Sac, IA",48907,49587,53460,51652,52634,48148,50498,56931
19163,"Scott, IA",46668,47616,47119,48408,49272,50263,51985,54323
19165,"Shelby, IA",46550,47385,53007,50283,49382,48626,49328,50834
19167,"Sioux, IA",40228,44309,46930,49244,52209,48125,52054,56029
19169,"Story, IA",34864,39457,36414,37519,38735,39179,39976,41885
19171,"Tama, IA",40429,42244,41241,40729,41337,42296,43132,46483
19173,"Taylor, IA",37779,37593,41315,41475,41179,35670,39947,41585
19175,"Union, IA",35953,35800,37830,37907,38220,37761,37956,40494
19177,"Van Buren, IA",32156,34444,34805,36138,36085,37094,37839,41378
19179,"Wapello, IA",32117,33180,33670,34477,35439,35927,36928,39002
19181,"Warren, IA",39893,41520,42012,43663,45359,47573,48764,50698
19183,"Washington, IA",43902,46063,48680,51235,50892,49045,52712,57438
19185,"Wayne, IA",36398,35799,40200,38470,39533,38963,40490,43981
19187,"Webster, IA",38219,39406,40186,42161,43303,43868,42623,45496
19189,"Winnebago, IA",39224,42016,39994,41495,43948,40830,42464,44528
19191,"Winneshiek, IA",39344,40931,43998,43715,46981,46455,46862,50175
19193,"Woodbury, IA",36548,37211,37594,38934,40867,41700,41570,43988
19195,"Worth, IA",40688,41888,43773,44482,47037,42482,39928,42321
19197,"Wright, IA",47170,48612,51386,53840,55531,49090,51704,56451
20001,"Allen, KS",34107,34294,35853,36328,37115,36623,38176,40218
20003,"Anderson, KS",34465,36529,39162,39120,38539,39988,36673,38539
20005,"Atchison, KS",32162,31017,33467,33996,33877,34663,35796,37436
20007,"Barber, KS",43555,47784,48494,46592,39107,38206,38154,42497
20009,"Barton, KS",44308,47474,47588,50739,46285,44001,44565,48036
20011,"Bourbon, KS",33673,36067,36238,37039,38644,38979,40056,42697
20013,"Brown, KS",40996,39484,42546,41150,40628,41224,41260,43023
20015,"Butler, KS",38480,40292,41480,41934,43033,43276,43949,46157
20017,"Chase, KS",41363,50235,52198,41188,42295,43881,43961,46385
20019,"Chautauqua, KS",37691,38526,40386,40592,39285,38439,38320,40661
20021,"Cherokee, KS",31803,33507,33509,32957,34098,35505,37642,39645
20023,"Cheyenne, KS",52053,46798,50083,42686,42119,42009,41532,47268
20025,"Clark, KS",47689,47603,50972,51097,54713,57487,58054,62654
20027,"Clay, KS",40265,38755,39949,39251,39332,39991,40952,42069
20029,"Cloud, KS",33321,33061,35067,34407,34567,35103,36765,38144
20031,"Coffey, KS",49434,51440,57888,57302,53688,53049,49455,54074
20033,"Comanche, KS",38090,37956,46290,38696,42166,40131,43104,45954
20035,"Cowley, KS",33698,34115,35282,36476,38045,36750,36963,38707
20037,"Crawford, KS",32355,33226,33614,33475,34069,34328,35923,37921
20039,"Decatur, KS",46344,43379,44929,46293,47394,47828,43747,46614
20041,"Dickinson, KS",38421,36722,36083,36223,37408,38402,39504,40582
20043,"Doniphan, KS",33305,34112,36025,33782,35105,35827,36703,37405
20045,"Douglas, KS",35016,36146,36709,37883,39680,40244,41899,43642
20047,"Edwards, KS",55404,54387,60991,47137,53106,52141,46538,52165
20049,"Elk, KS",37238,38881,41256,39799,40829,39373,38382,40899
20051,"Ellis, KS",43899,45870,45328,47125,44743,43265,43805,46465
20053,"Ellsworth, KS",34993,37588,37426,38612,35676,35495,39718,43316
20055,"Finney, KS",37440,38422,39229,39145,38334,40073,40772,43172
20057,"Ford, KS",32878,34492,34292,32681,33349,35955,37024,38962
20059,"Franklin, KS",33630,34834,36434,37003,38508,39623,40397,42383
20061,"Geary, KS",43838,42225,42952,43868,43929,44189,46894,48907
20063,"Gove, KS",71999,65148,57672,53858,63364,61795,54352,58539
20065,"Graham, KS",52886,52706,55099,49814,47771,41262,43260,49624
20067,"Grant, KS",42684,44326,51359,51243,46480,50032,45644,46591
20069,"Gray, KS",61805,61967,76835,73905,70254,71412,66009,66429
20071,"Greeley, KS",69346,66407,75807,49392,41572,48200,49718,59191
20073,"Greenwood, KS",34055,36837,40129,40168,38698,39716,40495,42708
20075,"Hamilton, KS",53328,52398,70551,70366,56108,56623,55201,63834
20077,"Harper, KS",43194,48675,45264,44958,43242,44200,44555,47024
20079,"Harvey, KS",35626,36643,37675,38197,38570,39397,39753,42057
20081,"Haskell, KS",76142,62360,87179,74156,55943,64115,53854,52783
20083,"Hodgeman, KS",46491,45136,52542,47953,44863,46441,44405,49176
20085,"Jackson, KS",35253,35573,37094,36827,37854,38506,39634,41686
20087,"Jefferson, KS",36259,36590,38027,38324,39422,40659,41883,44480
20089,"Jewell, KS",51628,44120,53590,45261,46672,46616,45119,48428
20091,"Johnson, KS",54865,58508,59746,63277,66653,68984,70899,74010
20093,"Kearny, KS",50271,50970,59618,52272,51918,52688,52343,56466
20095,"Kingman, KS",38466,40995,43618,41913,43173,43628,41770,42572
20097,"Kiowa, KS",37656,38088,39031,31897,34470,38053,41488,44262
20099,"Labette, KS",35714,36633,37104,37052,38359,38866,39725,42127
20101,"Lane, KS",71757,77675,91544,79792,83723,83280,87016,93628
20103,"Leavenworth, KS",35924,36639,37038,38217,39901,40204,41239,42851
20105,"Lincoln, KS",36912,35845,41358,36138,34799,37277,38570,41574
20107,"Linn, KS",31041,31719,32052,32225,33189,33817,34789,37267
20109,"Logan, KS",51448,51161,54821,46771,44670,44460,44743,47852
20111,"Lyon, KS",30563,30668,31187,33378,34507,35528,36412,38297
20113,"McPherson, KS",43695,46351,45968,47435,48914,46987,47518,51016
20115,"Marion, KS",32618,34853,37990,36386,39451,40120,39347,41410
20117,"Marshall, KS",43229,40346,44711,42815,43893,44363,44167,45766
20119,"Meade, KS",54458,54481,68414,55983,54277,56622,58921,64262
20121,"Miami, KS",38691,39637,40260,41823,43652,44949,46750,48748
20123,"Mitchell, KS",46705,47969,50445,49249,49193,51286,53613,54694
20125,"Montgomery, KS",33361,34835,34487,35014,35063,33831,35010,37576
20127,"Morris, KS",35830,36600,39503,39588,40453,42489,42789,42424
20129,"Morton, KS",39713,40900,45986,38439,38287,38473,41977,43644
20131,"Nemaha, KS",47149,46548,51578,50505,48946,50967,52071,54111
20133,"Neosho, KS",32578,34912,35129,35565,35354,36139,37394,39485
20135,"Ness, KS",46285,52392,52574,51163,47823,45570,50864,57310
20137,"Norton, KS",39851,39823,44311,41647,37655,40703,40019,42080
20139,"Osage, KS",33709,34452,36310,36926,37500,38939,39172,40102
20141,"Osborne, KS",46653,43461,47380,42878,43285,43294,43447,46018
20143,"Ottawa, KS",36749,36142,39633,36310,38349,39849,39515,41201
20145,"Pawnee, KS",37321,39816,45275,42814,38806,43728,37888,39223
20147,"Phillips, KS",48637,49515,51021,48735,53588,49287,46978,51320
20149,"Pottawatomie, KS",47404,48221,47686,48438,50108,52213,50834,52564
20151,"Pratt, KS",44903,45739,46918,45391,43826,44013,44202,47327
20153,"Rawlins, KS",57626,51317,56189,44837,48114,48787,47608,55821
20155,"Reno, KS",34514,35349,35575,36148,37031,37198,39347,41111
20157,"Republic, KS",45312,42650,47919,44780,44621,46784,43127,44273
20159,"Rice, KS",38269,41315,44470,44618,46313,40810,39592,42788
20161,"Riley, KS",38506,37358,36710,38338,39240,39854,40847,42566
20163,"Rooks, KS",41877,39216,43947,40472,37769,36635,36736,42363
20165,"Rush, KS",41990,45695,47841,45039,45815,39960,40603,44302
20167,"Russell, KS",51561,52224,52563,52011,45486,40893,41745,44443
20169,"Saline, KS",39347,40674,41401,42643,44542,46084,47831,49983
20171,"Scott, KS",61234,56091,72545,67443,63316,68765,67868,69254
20173,"Sedgwick, KS",44899,47484,48003,50815,49053,47945,50503,53776
20175,"Seward, KS",33219,32462,34876,36597,36887,35569,35581,38621
20177,"Shawnee, KS",38991,39795,39749,41498,42497,43704,44478,46861
20179,"Sheridan, KS",60491,60064,68572,52677,48487,50502,47346,50706
20181,"Sherman, KS",45014,43470,43402,36625,37915,38263,39484,45156
20183,"Smith, KS",46908,42161,48031,40583,42960,42880,42348,45484
20185,"Stafford, KS",58324,54829,60818,56581,44982,42681,40531,44534
20187,"Stanton, KS",71159,62726,75191,55496,55685,48489,52848,63897
20189,"Stevens, KS",43151,40614,48397,40580,37706,35448,36189,38970
20191,"Sumner, KS",35012,36657,36966,36574,36352,38786,38969,40027
20193,"Thomas, KS",47570,46816,47454,39719,38913,39208,40907,45671
20195,"Trego, KS",41298,44511,49198,46282,47331,43764,44683,50889
20197,"Wabaunsee, KS",41521,43604,44938,45431,46497,47495,48839,50534
20199,"Wallace, KS",55935,58100,66220,51833,43918,47595,50115,56954
20201,"Washington, KS",43983,41962,47783,43948,42577,43874,43064,45181
20203,"Wichita, KS",71295,67455,91314,83074,68006,76510,58829,70142
20205,"Wilson, KS",35041,39914,38734,39854,41175,41465,40967,43433
20207,"Woodson, KS",33147,36782,36684,36557,34991,32739,33592,35561
20209,"Wyandotte, KS",38445,53434,49160,42599,40126,31158,32157,33315
21001,"Adair, KY",25617,26559,26903,27969,28878,28883,30140,31288
21003,"Allen, KY",25734,27227,26839,28593,30068,30508,31901,32643
21005,"Anderson, KY",33358,34240,35003,35958,37033,37852,38451,39321
21007,"Ballard, KY",33670,33280,36864,36053,35481,35574,37109,37939
21009,"Barren, KY",30158,31763,31668,33694,34986,34415,35644,36633
21011,"Bath, KY",26201,27774,27988,28322,29205,29412,29974,30496
21013,"Bell, KY",25797,25759,25051,26771,27448,27220,28620,29612
21015,"Boone, KY",39036,40177,39879,41642,43064,44105,45860,48004
21017,"Bourbon, KY",33309,34710,38781,40315,41810,41516,43104,44388
21019,"Boyd, KY",33445,33685,33734,34982,36133,36034,37222,39746
21021,"Boyle, KY",31524,32568,32653,34113,35549,35612,36537,37780
21023,"Bracken, KY",30205,30430,30775,31678,32773,33738,35226,36758
21025,"Breathitt, KY",27743,28342,28410,31219,31417,31128,32834,33753
21027,"Breckinridge, KY",28214,30702,30690,31728,32572,32224,33614,34461
21029,"Bullitt, KY",32907,34071,33872,34835,37110,38459,39577,40935
21031,"Butler, KY",28778,29734,30877,31131,31879,32125,33602,34420
21033,"Caldwell, KY",29573,29772,31266,31653,32313,33256,33639,35066
21035,"Calloway, KY",31438,31700,32242,32971,33641,33359,34755,35722
21037,"Campbell, KY",37885,40035,39969,42311,43812,44797,46864,49015
21039,"Carlisle, KY",40402,39161,45062,42485,41747,42165,42142,43860
21041,"Carroll, KY",30765,30866,32851,37622,39326,38456,34421,36349
21043,"Carter, KY",26352,26552,26151,27588,29104,28791,30012,30847
21045,"Casey, KY",24740,25900,27130,28281,29629,29508,30367,31205
21047,"Christian, KY",35375,35401,35356,35646,36574,35997,37237,37742
21049,"Clark, KY",34348,34346,35060,36288,37411,37726,39105,39848
21051,"Clay, KY",24748,25190,25642,27255,28453,28452,29799,30566
21053,"Clinton, KY",26317,27309,28527,29631,30483,29468,30274,31308
21055,"Crittenden, KY",30406,30825,33040,33019,32943,32305,33812,35325
21057,"Cumberland, KY",26023,26632,28343,30581,32142,32337,33541,35549
21059,"Daviess, KY",36755,36901,37192,39058,40015,39342,40420,41754
21061,"Edmonson, KY",26044,27691,27378,28419,29800,30369,31542,32253
21063,"Elliott, KY",18737,19096,19807,20149,21228,21036,21934,22481
21065,"Estill, KY",26745,27354,27450,29015,30044,29982,30858,31555
21067,"Fayette, KY",40724,42069,42743,44821,46522,46493,48427,50180
21069,"Fleming, KY",27077,28865,30244,31327,31860,31498,32796,33537
21071,"Floyd, KY",31409,31304,31050,32817,33309,33483,35738,36976
21073,"Franklin, KY",35619,36700,37056,38667,40276,41120,40716,41760
21075,"Fulton, KY",30235,29424,32635,32758,32642,31623,32588,33715
21077,"Gallatin, KY",25162,26260,26762,28535,29524,29388,31085,32065
21079,"Garrard, KY",28073,29033,30574,31466,32538,32627,33723,34363
21081,"Grant, KY",29068,29956,30403,31043,32189,33283,34781,36093
21083,"Graves, KY",31824,32171,34498,35156,35736,35674,37455,38130
21085,"Grayson, KY",27503,28507,28733,30255,31272,31634,32558,33580
21087,"Green, KY",28439,28748,29151,30642,32291,32496,34220,34570
21089,"Greenup, KY",33877,34837,34587,36320,37464,36992,38541,40933
21091,"Hancock, KY",34116,33682,35224,35115,35963,34369,35550,36929
21093,"Hardin, KY",37256,37492,36615,38575,40030,40992,42161,43424
21095,"Harlan, KY",28403,28178,26569,27778,28474,28429,29626,30877
21097,"Harrison, KY",29151,30387,30225,31038,32308,33197,34181,34889
21099,"Hart, KY",26643,27415,26938,28558,30439,30418,31296,32133
21101,"Henderson, KY",33950,34347,35470,36154,36874,36721,38332,39891
21103,"Henry, KY",31938,33331,33290,33992,35700,35858,36736,37981
21105,"Hickman, KY",35137,34444,47535,44746,40875,38455,42615,44912
21107,"Hopkins, KY",33186,34561,34848,36782,37390,37382,38817,39236
21109,"Jackson, KY",23481,24524,24933,26195,27222,27282,27836,28352
21111,"Jefferson, KY",40693,43406,42489,44719,46977,47841,49871,51937
21113,"Jessamine, KY",34673,35861,36352,37984,39752,42908,42372,43470
21115,"Johnson, KY",30286,30171,29224,30484,31502,31273,32007,32986
21117,"Kenton, KY",43909,43801,44808,48576,50926,53786,55101,57982
21119,"Knott, KY",28375,27909,26418,28193,28775,28391,29082,30118
21121,"Knox, KY",25369,25860,25651,27625,28442,28227,28678,29431
21123,"Larue, KY",29514,30851,31829,31911,33509,34281,35481,36525
21125,"Laurel, KY",29075,29022,28431,29834,31091,31742,33066,33921
21127,"Lawrence, KY",28252,28295,28496,29566,30490,29613,30289,31654
21129,"Lee, KY",24136,24710,27523,29507,30635,30902,31147,30157
21131,"Leslie, KY",30150,29224,28203,29341,30315,30260,31632,32724
21133,"Letcher, KY",29762,28059,27189,28658,29475,28658,29386,30852
21135,"Lewis, KY",24945,25422,26530,27411,27048,28707,30030,31156
21137,"Lincoln, KY",26296,27492,27442,28487,29758,29751,30755,31399
21139,"Livingston, KY",32215,33089,33697,33691,34926,36376,36823,37792
21141,"Logan, KY",30580,31306,31899,31797,33449,33477,35007,36005
21143,"Lyon, KY",27222,28354,28895,30346,32121,33519,34694,36652
21145,"McCracken, KY",39595,40015,40763,44244,47456,48142,46442,48383
21147,"McCreary, KY",20321,20788,21226,22699,23784,23996,25026,25835
21149,"McLean, KY",35211,34398,39273,39022,37142,36542,39870,41603
21151,"Madison, KY",30243,30997,31397,32882,33575,34014,34654,35397
21153,"Magoffin, KY",24999,26406,27002,27794,28635,28336,29452,30537
21155,"Marion, KY",27336,28168,29091,31651,32779,33489,34997,36083
21157,"Marshall, KY",34364,34897,35559,37315,38826,38714,39505,41625
21159,"Martin, KY",25971,25623,24566,25670,25467,26121,28906,29840
21161,"Mason, KY",32669,33657,34254,35493,37325,37603,38861,40541
21163,"Meade, KY",30615,32170,32533,33838,36841,37611,38901,40026
21165,"Menifee, KY",24751,25695,26609,27906,29015,28983,29734,30305
21167,"Mercer, KY",31002,31934,33243,34115,35082,35688,36552,37146
21169,"Metcalfe, KY",25393,26669,26679,28023,29444,29392,30660,31512
21171,"Monroe, KY",27761,29468,30717,33027,34635,34493,35747,36385
21173,"Montgomery, KY",29058,30040,30361,32424,33284,33371,34003,34751
21175,"Morgan, KY",22675,23562,23921,24605,25311,25706,26379,26831
21177,"Muhlenberg, KY",30062,30306,30849,32170,33056,32129,33608,33892
21179,"Nelson, KY",33489,34099,36436,36223,38281,40958,40970,42442
21181,"Nicholas, KY",29505,30633,30953,31185,32839,32509,33752,33999
21183,"Ohio, KY",28064,28566,29489,30343,30984,30697,31780,33262
21185,"Oldham, KY",49440,52794,49822,52235,55922,58040,60029,63039
21187,"Owen, KY",29764,30219,30445,30740,32058,32437,32927,33940
21189,"Owsley, KY",24485,25183,26109,28180,30180,29731,30801,31486
21191,"Pendleton, KY",33161,37546,41415,43144,45104,46462,44473,43757
21193,"Perry, KY",33408,34071,32938,34801,35755,35195,36986,38523
21195,"Pike, KY",32333,32191,31088,32094,32928,33043,35192,36319
21197,"Powell, KY",25165,25624,25925,28065,29562,29869,31108,31498
21199,"Pulaski, KY",30316,30697,30518,32575,34379,34498,35537,37024
21201,"Robertson, KY",26157,27865,28775,30182,31824,31443,31779,32815
21203,"Rockcastle, KY",25411,25309,26558,27776,28967,29133,30574,31176
21205,"Rowan, KY",27000,28002,27605,28487,28971,29488,29803,30777
21207,"Russell, KY",30077,30174,29951,31076,31595,31493,33229,34343
21209,"Scott, KY",35474,37228,37681,38613,39454,41498,42538,43409
21211,"Shelby, KY",36281,37594,37579,38749,40655,41753,43963,45392
21213,"Simpson, KY",31060,32669,34573,34918,36061,36473,37757,38189
21215,"Spencer, KY",35502,36872,36761,38462,40087,41489,42459,43960
21217,"Taylor, KY",28688,29211,29470,30751,32268,32944,34221,35020
21219,"Todd, KY",35879,35386,37871,36880,37071,35689,37222,38508
21221,"Trigg, KY",34598,34534,34693,34813,36336,35511,36180,36495
21223,"Trimble, KY",29664,30394,30839,32297,33209,33655,35388,36565
21225,"Union, KY",32185,31107,36142,33296,31127,30877,31927,33736
21227,"Warren, KY",32759,33351,33339,34811,36007,36302,37140,38045
21229,"Washington, KY",30603,30513,30764,32189,34532,34533,36996,37824
21231,"Wayne, KY",23548,24367,24848,26071,26874,26620,27485,28484
21233,"Webster, KY",33189,34347,38386,38207,37860,37088,39000,39188
21235,"Whitley, KY",28744,29155,28561,29918,31197,31586,32449,33447
21237,"Wolfe, KY",23577,25237,25528,28085,29455,29541,30461,31083
21239,"Woodford, KY",40823,43281,47026,47621,48027,47920,49988,51753
22001,"Acadia, LA",32930,34543,36353,37362,35814,34236,35481,37304
22003,"Allen, LA",27074,27952,28553,29035,29583,30513,31754,33381
22005,"Ascension, LA",41121,42620,43203,44971,46727,46685,47798,49829
22007,"Assumption, LA",36304,38838,41210,41816,41724,40358,43897,46788
22009,"Avoyelles, LA",32951,35005,34993,34794,34728,35099,36529,37911
22011,"Beauregard, LA",37241,37122,37566,38713,39651,39451,41126,42782
22013,"Bienville, LA",31737,31450,32589,32708,33195,33422,35759,38493
22015,"Bossier, LA",39048,38927,38711,41349,41516,41722,41876,44149
22017,"Caddo, LA",41110,42466,44170,48250,47032,44851,45384,48413
22019,"Calcasieu, LA",36059,37986,38468,41245,43806,44604,46162,48968
22021,"Caldwell, LA",29837,29986,30293,31063,31124,31621,32616,33950
22023,"Cameron, LA",36088,40334,41962,45295,42997,43152,47476,50280
22025,"Catahoula, LA",30940,32285,33704,32114,30934,31982,33413,33655
22027,"Claiborne, LA",29917,31946,33462,35220,34013,32376,33643,35240
22029,"Concordia, LA",33782,33399,31609,29674,28834,30098,31599,32942
22031,"De Soto, LA",35965,35402,35965,37087,38063,37155,38585,40584
22033,"East Baton Rouge, LA",42484,43871,44372,45589,46085,47689,48855,51386
22035,"East Carroll, LA",32405,37974,39258,33817,31420,34313,36315,36010
